model_id,panel,panel_seed,label_order,depmap_column
ACH-000552,6,6721414000206963694,47,SSBP1 (6742)
ACH-000552,6,6721414000206963694,48,USE1 (55850)
ACH-000552,6,6721414000206963694,49,TSC1 (7248)
ACH-000552,6,6721414000206963694,50,BSG (682)
ACH-000552,7,12346197119657519750,1,ACTB (60)
ACH-000552,7,12346197119657519750,2,SCD (6319)
ACH-000552,7,12346197119657519750,3,MICOS10 (440574)
ACH-000552,7,12346197119657519750,4,TFB2M (64216)
ACH-000552,7,12346197119657519750,5,PAXIP1 (22976)
ACH-000552,7,12346197119657519750,6,PCNX3 (399909)
ACH-000552,7,12346197119657519750,7,TKT (7086)
ACH-000552,7,12346197119657519750,8,MRPS6 (64968)
ACH-000552,7,12346197119657519750,9,MRPL28 (10573)
ACH-000552,7,12346197119657519750,10,ZMYND8 (23613)
ACH-000552,7,12346197119657519750,11,VPS37A (137492)
ACH-000552,7,12346197119657519750,12,OGDH (4967)
ACH-000552,7,12346197119657519750,13,BIRC6 (57448)
ACH-000552,7,12346197119657519750,14,TRNAU1AP (54952)
ACH-000552,7,12346197119657519750,15,MED1 (5469)
ACH-000552,7,12346197119657519750,16,MED19 (219541)
ACH-000552,7,12346197119657519750,17,INTS6 (26512)
ACH-000552,7,12346197119657519750,18,BCL9L (283149)
ACH-000552,7,12346197119657519750,19,EAPP (55837)
ACH-000552,7,12346197119657519750,20,HUS1 (3364)
ACH-000552,7,12346197119657519750,21,MBTPS2 (51360)
ACH-000552,7,12346197119657519750,22,MED9 (55090)
ACH-000552,7,12346197119657519750,23,SSBP3 (23648)
ACH-000552,7,12346197119657519750,24,NOA1 (84273)
ACH-000552,7,12346197119657519750,25,AIFM1 (9131)
ACH-000552,7,12346197119657519750,26,WNK1 (65125)
ACH-000552,7,12346197119657519750,27,RAD1 (5810)
ACH-000552,7,12346197119657519750,28,NDC1 (55706)
ACH-000552,7,12346197119657519750,29,TACC3 (10460)
ACH-000552,7,12346197119657519750,30,LDLR (3949)
ACH-000552,7,12346197119657519750,31,RELA (5970)
ACH-000552,7,12346197119657519750,32,ANLN (54443)
ACH-000552,7,12346197119657519750,33,WDR73 (84942)
ACH-000552,7,12346197119657519750,34,ARPC4 (10093)
ACH-000552,7,12346197119657519750,35,GABPA (2551)
ACH-000552,7,12346197119657519750,36,TRIM28 (10155)
ACH-000552,7,12346197119657519750,37,FXN (2395)
ACH-000552,7,12346197119657519750,38,MYB (4602)
ACH-000552,7,12346197119657519750,39,METAP1 (23173)
ACH-000552,7,12346197119657519750,40,AHCYL1 (10768)
ACH-000552,7,12346197119657519750,41,ACO2 (50)
ACH-000552,7,12346197119657519750,42,SOX9 (6662)
ACH-000552,7,12346197119657519750,43,XRN1 (54464)
ACH-000552,7,12346197119657519750,44,MRPS12 (6183)
ACH-000552,7,12346197119657519750,45,WTAP (9589)
ACH-000552,7,12346197119657519750,46,KNTC1 (9735)
ACH-000552,7,12346197119657519750,47,COA6 (388753)
ACH-000552,7,12346197119657519750,48,MTG2 (26164)
ACH-000552,7,12346197119657519750,49,DSCC1 (79075)
ACH-000552,7,12346197119657519750,50,WRN (7486)
ACH-000552,8,5844772298896173082,1,NOA1 (84273)
ACH-000552,8,5844772298896173082,2,PSMG2 (56984)
ACH-000552,8,5844772298896173082,3,ACTR3 (10096)
ACH-000552,8,5844772298896173082,4,MLST8 (64223)
ACH-000552,8,5844772298896173082,5,TAF1D (79101)
ACH-000552,8,5844772298896173082,6,BRK1 (55845)
ACH-000552,8,5844772298896173082,7,LSM12 (124801)
ACH-000552,8,5844772298896173082,8,TELO2 (9894)
ACH-000552,8,5844772298896173082,9,METTL17 (64745)
ACH-000552,8,5844772298896173082,10,MAD2L1BP (9587)
ACH-000552,8,5844772298896173082,11,MRPL38 (64978)
ACH-000552,8,5844772298896173082,12,H2BC9 (8345)
ACH-000552,8,5844772298896173082,13,SGF29 (112869)
ACH-000552,8,5844772298896173082,14,DSCC1 (79075)
ACH-000552,8,5844772298896173082,15,PRDX1 (5052)
ACH-000552,8,5844772298896173082,16,EAPP (55837)
ACH-000552,8,5844772298896173082,17,PTMA (5757)
ACH-000552,8,5844772298896173082,18,RHEB (6009)
ACH-000552,8,5844772298896173082,19,SEPHS2 (22928)
ACH-000552,8,5844772298896173082,20,KIF14 (9928)
ACH-000552,8,5844772298896173082,21,RHOA (387)
ACH-000552,8,5844772298896173082,22,MAU2 (23383)
ACH-000552,8,5844772298896173082,23,TIMM8A (1678)
ACH-000552,8,5844772298896173082,24,CIT (11113)
ACH-000552,8,5844772298896173082,25,ELP2 (55250)
ACH-000552,8,5844772298896173082,26,SERBP1 (26135)
ACH-000552,8,5844772298896173082,27,HNF1B (6928)
ACH-000552,8,5844772298896173082,28,PHF12 (57649)
ACH-000552,8,5844772298896173082,29,AP2S1 (1175)
ACH-000552,8,5844772298896173082,30,ZWINT (11130)
ACH-000552,8,5844772298896173082,31,PPIL1 (51645)
ACH-000552,8,5844772298896173082,32,SNAP23 (8773)
ACH-000552,8,5844772298896173082,33,DOLPP1 (57171)
ACH-000552,8,5844772298896173082,34,VARS2 (57176)
ACH-000552,8,5844772298896173082,35,RAD51C (5889)
ACH-000552,8,5844772298896173082,36,MED1 (5469)
ACH-000552,8,5844772298896173082,37,TSC1 (7248)
ACH-000552,8,5844772298896173082,38,WWTR1 (25937)
ACH-000552,8,5844772298896173082,39,SMARCE1 (6605)
ACH-000552,8,5844772298896173082,40,PPP2R2A (5520)
ACH-000552,8,5844772298896173082,41,OTUD5 (55593)
ACH-000552,8,5844772298896173082,42,KIF20A (10112)
ACH-000552,8,5844772298896173082,43,CDK8 (1024)
ACH-000552,8,5844772298896173082,44,GOLT1B (51026)
ACH-000552,8,5844772298896173082,45,MTG1 (92170)
ACH-000552,8,5844772298896173082,46,IER3IP1 (51124)
ACH-000552,8,5844772298896173082,47,NDUFC2 (4718)
ACH-000552,8,5844772298896173082,48,EXOC1 (55763)
ACH-000552,8,5844772298896173082,49,TACC3 (10460)
ACH-000552,8,5844772298896173082,50,TRIM37 (4591)
ACH-000552,9,15366545880297595569,1,CDK4 (1019)
ACH-000552,9,15366545880297595569,2,CREBBP (1387)
ACH-000552,9,15366545880297595569,3,STIL (6491)
ACH-000552,9,15366545880297595569,4,CARS2 (79587)
ACH-000552,9,15366545880297595569,5,DHODH (1723)
ACH-000552,9,15366545880297595569,6,TMED2 (10959)
ACH-000552,9,15366545880297595569,7,PRKRA (8575)
ACH-000552,9,15366545880297595569,8,KRAS (3845)
ACH-000552,9,15366545880297595569,9,GMNN (51053)
ACH-000552,9,15366545880297595569,10,AP2M1 (1173)
ACH-000552,9,15366545880297595569,11,NFRKB (4798)
ACH-000552,9,15366545880297595569,12,ILK (3611)
ACH-000552,9,15366545880297595569,13,LDB1 (8861)
ACH-000552,9,15366545880297595569,14,SLC25A28 (81894)
ACH-000552,9,15366545880297595569,15,RPIA (22934)
ACH-000552,9,15366545880297595569,16,ATIC (471)
ACH-000552,9,15366545880297595569,17,JUN (3725)
ACH-000552,9,15366545880297595569,18,SERBP1 (26135)
ACH-000552,9,15366545880297595569,19,GABPA (2551)
ACH-000552,9,15366545880297595569,20,UMPS (7372)
ACH-000552,9,15366545880297595569,21,INTS15 (79034)
ACH-000552,9,15366545880297595569,22,VHL (7428)
ACH-000552,9,15366545880297595569,23,VPS4B (9525)
ACH-000552,9,15366545880297595569,24,H2BC5 (3017)
ACH-000552,9,15366545880297595569,25,UAP1 (6675)
ACH-000552,9,15366545880297595569,26,PPAT (5471)
ACH-000552,9,15366545880297595569,27,DDX3X (1654)
ACH-000552,9,15366545880297595569,28,NPEPPS (9520)
ACH-000552,9,15366545880297595569,29,FBXW11 (23291)
ACH-000552,9,15366545880297595569,30,NXT1 (29107)
ACH-000552,9,15366545880297595569,31,USP7 (7874)
ACH-000552,9,15366545880297595569,32,ZNF407 (55628)
ACH-000552,9,15366545880297595569,33,COX7C (1350)
ACH-000552,9,15366545880297595569,34,CCDC51 (79714)
ACH-000552,9,15366545880297595569,35,OTUD5 (55593)
ACH-000552,9,15366545880297595569,36,NONO (4841)
ACH-000552,9,15366545880297595569,37,KIF20A (10112)
ACH-000552,9,15366545880297595569,38,SAMM50 (25813)
ACH-000552,9,15366545880297595569,39,PSMG1 (8624)
ACH-000552,9,15366545880297595569,40,COA6 (388753)
ACH-000552,9,15366545880297595569,41,OXSM (54995)
ACH-000552,9,15366545880297595569,42,KIF4A (24137)
ACH-000552,9,15366545880297595569,43,ASCC3 (10973)
ACH-000552,9,15366545880297595569,44,FDFT1 (2222)
ACH-000552,9,15366545880297595569,45,TSC1 (7248)
ACH-000552,9,15366545880297595569,46,PPM1D (8493)
ACH-000552,9,15366545880297595569,47,TEAD1 (7003)
ACH-000552,9,15366545880297595569,48,USP8 (9101)
ACH-000552,9,15366545880297595569,49,CBLL1 (79872)
ACH-000552,9,15366545880297595569,50,TOMM20 (9804)
ACH-000552,10,7334928758265451367,1,PRDX1 (5052)
ACH-000552,10,7334928758265451367,2,NXT1 (29107)
ACH-000552,10,7334928758265451367,3,PFAS (5198)
ACH-000552,10,7334928758265451367,4,TIGD3 (220359)
ACH-000552,10,7334928758265451367,5,DOCK5 (80005)
ACH-000552,10,7334928758265451367,6,BIRC6 (57448)
ACH-000552,10,7334928758265451367,7,MED24 (9862)
ACH-000552,10,7334928758265451367,8,COQ4 (51117)
ACH-000552,10,7334928758265451367,9,WNK1 (65125)
ACH-000552,10,7334928758265451367,10,ATP6V1H (51606)
ACH-000552,10,7334928758265451367,11,METTL17 (64745)
ACH-000552,10,7334928758265451367,12,YME1L1 (10730)
ACH-000552,10,7334928758265451367,13,RAD51D (5892)
ACH-000552,10,7334928758265451367,14,DSCC1 (79075)
ACH-000552,10,7334928758265451367,15,MDM4 (4194)
ACH-000552,10,7334928758265451367,16,TTC7A (57217)
ACH-000552,10,7334928758265451367,17,SLC2A1 (6513)
ACH-000552,10,7334928758265451367,18,HNRNPR (10236)
ACH-000552,10,7334928758265451367,19,GFPT1 (2673)
ACH-000552,10,7334928758265451367,20,MYB (4602)
ACH-000552,10,7334928758265451367,21,EIF5AL1 (143244)
ACH-000552,10,7334928758265451367,22,IDH3A (3419)
ACH-000552,10,7334928758265451367,23,TRIT1 (54802)
ACH-000552,10,7334928758265451367,24,NELFCD (51497)
ACH-000552,10,7334928758265451367,25,ATP5F1D (513)
ACH-000552,10,7334928758265451367,26,TRERF1 (55809)
ACH-000552,10,7334928758265451367,27,FAM210A (125228)
ACH-000552,10,7334928758265451367,28,USP7 (7874)
ACH-000552,10,7334928758265451367,29,NMT1 (4836)
ACH-000552,10,7334928758265451367,30,SLC20A1 (6574)
ACH-000552,10,7334928758265451367,31,MRPS5 (64969)
ACH-000552,10,7334928758265451367,32,NARS2 (79731)
ACH-000552,10,7334928758265451367,33,CTNNB1 (1499)
ACH-000552,10,7334928758265451367,34,SREBF1 (6720)
ACH-000552,10,7334928758265451367,35,ADAR (103)
ACH-000552,10,7334928758265451367,36,AP2M1 (1173)
ACH-000552,10,7334928758265451367,37,PCYT1A (5130)
ACH-000552,10,7334928758265451367,38,TSC1 (7248)
ACH-000552,10,7334928758265451367,39,PPP1R15B (84919)
ACH-000552,10,7334928758265451367,40,DSN1 (79980)
ACH-000552,10,7334928758265451367,41,TRIM37 (4591)
ACH-000552,10,7334928758265451367,42,ELAVL1 (1994)
ACH-000552,10,7334928758265451367,43,DLST (1743)
ACH-000552,10,7334928758265451367,44,DARS2 (55157)
ACH-000552,10,7334928758265451367,45,C19orf53 (28974)
ACH-000552,10,7334928758265451367,46,BCL9L (283149)
ACH-000552,10,7334928758265451367,47,GRSF1 (2926)
ACH-000552,10,7334928758265451367,48,RAB6A (5870)
ACH-000552,10,7334928758265451367,49,DHX29 (54505)
ACH-000552,10,7334928758265451367,50,VPS4B (9525)
ACH-000552,11,4993531302408838103,1,FAM185A (222234)
ACH-000552,11,4993531302408838103,2,STK11 (6794)
ACH-000552,11,4993531302408838103,3,WTAP (9589)
ACH-000552,11,4993531302408838103,4,LDB1 (8861)
ACH-000552,11,4993531302408838103,5,KIF20A (10112)
ACH-000552,11,4993531302408838103,6,TACC3 (10460)
ACH-000552,11,4993531302408838103,7,RRAGC (64121)
ACH-000552,11,4993531302408838103,8,ADSL (158)
ACH-000552,11,4993531302408838103,9,PRKAR1A (5573)
ACH-000552,11,4993531302408838103,10,TTC7A (57217)
ACH-000552,11,4993531302408838103,11,MRPL28 (10573)
ACH-000552,11,4993531302408838103,12,TAF5L (27097)
ACH-000552,11,4993531302408838103,13,UBE2Z (65264)
ACH-000552,11,4993531302408838103,14,TYMS (7298)
ACH-000552,11,4993531302408838103,15,CSK (1445)
ACH-000552,11,4993531302408838103,16,CRAMP1 (57585)
ACH-000552,11,4993531302408838103,17,UXS1 (80146)
ACH-000552,11,4993531302408838103,18,DNAJC13 (23317)
ACH-000552,11,4993531302408838103,19,OGDH (4967)
ACH-000552,11,4993531302408838103,20,TADA1 (117143)
ACH-000552,11,4993531302408838103,21,NXT1 (29107)
ACH-000552,11,4993531302408838103,22,KNTC1 (9735)
ACH-000552,11,4993531302408838103,23,FDXR (2232)
ACH-000552,11,4993531302408838103,24,NDUFB3 (4709)
ACH-000552,11,4993531302408838103,25,MRPS34 (65993)
ACH-000552,11,4993531302408838103,26,TIMM8A (1678)
ACH-000552,11,4993531302408838103,27,MED9 (55090)
ACH-000552,11,4993531302408838103,28,ARID1B (57492)
ACH-000552,11,4993531302408838103,29,KRTCAP2 (200185)
ACH-000552,11,4993531302408838103,30,ANAPC15 (25906)
ACH-000552,11,4993531302408838103,31,RPL22L1 (200916)
ACH-000552,11,4993531302408838103,32,PPP2R2A (5520)
ACH-000552,11,4993531302408838103,33,PPP4R2 (151987)
ACH-000552,11,4993531302408838103,34,H2BC9 (8345)
ACH-000552,11,4993531302408838103,35,IRS2 (8660)
ACH-000552,11,4993531302408838103,36,ELOF1 (84337)
ACH-000552,11,4993531302408838103,37,H2AX (3014)
ACH-000552,11,4993531302408838103,38,TAFAZZIN (6901)
ACH-000552,11,4993531302408838103,39,UQCRC2 (7385)
ACH-000552,11,4993531302408838103,40,ZWINT (11130)
ACH-000552,11,4993531302408838103,41,PARD6B (84612)
ACH-000552,11,4993531302408838103,42,MRPS11 (64963)
ACH-000552,11,4993531302408838103,43,USP9X (8239)
ACH-000552,11,4993531302408838103,44,SEPSECS (51091)
ACH-000552,11,4993531302408838103,45,FURIN (5045)
ACH-000552,11,4993531302408838103,46,TFB2M (64216)
ACH-000552,11,4993531302408838103,47,MYBL2 (4605)
ACH-000552,11,4993531302408838103,48,GCN1 (10985)
ACH-000552,11,4993531302408838103,49,UMPS (7372)
ACH-000552,11,4993531302408838103,50,HARS2 (23438)
ACH-000552,12,1620495910218195478,1,RGP1 (9827)
ACH-000552,12,1620495910218195478,2,ESCO2 (157570)
ACH-000552,12,1620495910218195478,3,MTG1 (92170)
ACH-000552,12,1620495910218195478,4,UBE2D3 (7323)
ACH-000552,12,1620495910218195478,5,SOX10 (6663)
ACH-000552,12,1620495910218195478,6,MMGT1 (93380)
ACH-000552,12,1620495910218195478,7,POLE3 (54107)
ACH-000552,12,1620495910218195478,8,EP300 (2033)
ACH-000552,12,1620495910218195478,9,TDP2 (51567)
ACH-000552,12,1620495910218195478,10,SQLE (6713)
ACH-000552,12,1620495910218195478,11,FDPS (2224)
ACH-000552,12,1620495910218195478,12,KIF4A (24137)
ACH-000552,12,1620495910218195478,13,SLC33A1 (9197)
ACH-000552,12,1620495910218195478,14,EARS2 (124454)
ACH-000552,12,1620495910218195478,15,CCAR1 (55749)
ACH-000552,12,1620495910218195478,16,ILK (3611)
ACH-000552,12,1620495910218195478,17,TMED10 (10972)
ACH-000552,12,1620495910218195478,18,WASHC2C (253725)
ACH-000552,12,1620495910218195478,19,UBQLN4 (56893)
ACH-000552,12,1620495910218195478,20,PFAS (5198)
ACH-000552,12,1620495910218195478,21,MRPL39 (54148)
ACH-000552,12,1620495910218195478,22,VPS37A (137492)
ACH-000552,12,1620495910218195478,23,CRIPTO (6997)
ACH-000552,12,1620495910218195478,24,SNRPB2 (6629)
ACH-000552,12,1620495910218195478,25,RTTN (25914)
ACH-000552,12,1620495910218195478,26,PET117 (100303755)
ACH-000552,12,1620495910218195478,27,ATP1B3 (483)
ACH-000552,12,1620495910218195478,28,METTL17 (64745)
ACH-000552,12,1620495910218195478,29,UQCRC2 (7385)
ACH-000552,12,1620495910218195478,30,PPP1CB (5500)
ACH-000552,12,1620495910218195478,31,GEMIN7 (79760)
ACH-000552,12,1620495910218195478,32,UFM1 (51569)
ACH-000552,12,1620495910218195478,33,LDB1 (8861)
ACH-000552,12,1620495910218195478,34,SARNP (84324)
ACH-000552,12,1620495910218195478,35,SEPSECS (51091)
ACH-000552,12,1620495910218195478,36,ZWINT (11130)
ACH-000552,12,1620495910218195478,37,PTPN11 (5781)
ACH-000552,12,1620495910218195478,38,ATF4 (468)
ACH-000552,12,1620495910218195478,39,CYC1 (1537)
ACH-000552,12,1620495910218195478,40,CCND3 (896)
ACH-000552,12,1620495910218195478,41,TELO2 (9894)
ACH-000552,12,1620495910218195478,42,TTC7A (57217)
ACH-000552,12,1620495910218195478,43,STIL (6491)
ACH-000552,12,1620495910218195478,44,AP2S1 (1175)
ACH-000552,12,1620495910218195478,45,UBR5 (51366)
ACH-000552,12,1620495910218195478,46,SDHB (6390)
ACH-000552,12,1620495910218195478,47,CUL2 (8453)
ACH-000552,12,1620495910218195478,48,GABPA (2551)
ACH-000552,12,1620495910218195478,49,CEP43 (11116)
ACH-000552,12,1620495910218195478,50,SHOC2 (8036)
ACH-000552,13,15553094330488887247,1,NMNAT1 (64802)
ACH-000552,13,15553094330488887247,2,BUD13 (84811)
ACH-000552,13,15553094330488887247,3,PTPN11 (5781)
ACH-000552,13,15553094330488887247,4,KNTC1 (9735)
ACH-000552,13,15553094330488887247,5,CDAN1 (146059)
ACH-000552,13,15553094330488887247,6,ARMC5 (79798)
ACH-000552,13,15553094330488887247,7,ARHGEF7 (8874)
ACH-000552,13,15553094330488887247,8,ADAR (103)
ACH-000552,13,15553094330488887247,9,EARS2 (124454)
ACH-000552,13,15553094330488887247,10,MBTPS2 (51360)
ACH-000552,13,15553094330488887247,11,XRCC2 (7516)
ACH-000552,13,15553094330488887247,12,ZNF217 (7764)
ACH-000552,13,15553094330488887247,13,MMGT1 (93380)
ACH-000552,13,15553094330488887247,14,HSP90B1 (7184)
ACH-000552,13,15553094330488887247,15,STEEP1 (63932)
ACH-000552,13,15553094330488887247,16,CCNL1 (57018)
ACH-000552,13,15553094330488887247,17,ATP6V0E1 (8992)
ACH-000552,13,15553094330488887247,18,KDM2A (22992)
ACH-000552,13,15553094330488887247,19,ZMYND8 (23613)
ACH-000552,13,15553094330488887247,20,COX6A1 (1337)
ACH-000552,13,15553094330488887247,21,MTHFD1 (4522)
ACH-000552,13,15553094330488887247,22,FAM210A (125228)
ACH-000552,13,15553094330488887247,23,CCNB1 (891)
ACH-000552,13,15553094330488887247,24,SEC62 (7095)
ACH-000552,13,15553094330488887247,25,VPS4B (9525)
ACH-000552,13,15553094330488887247,26,PKN2 (5586)
ACH-000552,13,15553094330488887247,27,GEMIN2 (8487)
ACH-000552,13,15553094330488887247,28,MED24 (9862)
ACH-000552,13,15553094330488887247,29,FDXR (2232)
ACH-000552,13,15553094330488887247,30,ZFX (7543)
ACH-000552,13,15553094330488887247,31,NR2C2AP (126382)
ACH-000552,13,15553094330488887247,32,CDH1 (999)
ACH-000552,13,15553094330488887247,33,PCNX3 (399909)
ACH-000552,13,15553094330488887247,34,GPI (2821)
ACH-000552,13,15553094330488887247,35,WDR1 (9948)
ACH-000552,13,15553094330488887247,36,CREBBP (1387)
ACH-000552,13,15553094330488887247,37,CDIN1 (84529)
ACH-000552,13,15553094330488887247,38,ITGAV (3685)
ACH-000552,13,15553094330488887247,39,PTPMT1 (114971)
ACH-000552,13,15553094330488887247,40,COX5A (9377)
ACH-000552,13,15553094330488887247,41,FERMT2 (10979)
ACH-000552,13,15553094330488887247,42,MTX2 (10651)
ACH-000552,13,15553094330488887247,43,TRIT1 (54802)
ACH-000552,13,15553094330488887247,44,EFR3A (23167)
ACH-000552,13,15553094330488887247,45,ACSL3 (2181)
ACH-000552,13,15553094330488887247,46,ARID2 (196528)
ACH-000552,13,15553094330488887247,47,GART (2618)
ACH-000552,13,15553094330488887247,48,MYBBP1A (10514)
ACH-000552,13,15553094330488887247,49,MVD (4597)
ACH-000552,13,15553094330488887247,50,LDLR (3949)
ACH-000552,14,18181191632267738142,1,CDS2 (8760)
ACH-000552,14,18181191632267738142,2,COX6A1 (1337)
ACH-000552,14,18181191632267738142,3,PPP1CB (5500)
ACH-000552,14,18181191632267738142,4,SNAP23 (8773)
ACH-000552,14,18181191632267738142,5,PPP1CA (5499)
ACH-000552,14,18181191632267738142,6,CAD (790)
ACH-000552,14,18181191632267738142,7,AP2S1 (1175)
ACH-000552,14,18181191632267738142,8,ATP1B3 (483)
ACH-000552,14,18181191632267738142,9,TDP2 (51567)
ACH-000552,14,18181191632267738142,10,CAND1 (55832)
ACH-000552,14,18181191632267738142,11,SREBF1 (6720)
ACH-000552,14,18181191632267738142,12,TRERF1 (55809)
ACH-000552,14,18181191632267738142,13,ELOF1 (84337)
ACH-000552,14,18181191632267738142,14,SOX9 (6662)
ACH-000552,14,18181191632267738142,15,DNM1L (10059)
ACH-000552,14,18181191632267738142,16,FDFT1 (2222)
ACH-000552,14,18181191632267738142,17,FDXR (2232)
ACH-000552,14,18181191632267738142,18,GABPA (2551)
ACH-000552,14,18181191632267738142,19,ARF4 (378)
ACH-000552,14,18181191632267738142,20,GEMIN4 (50628)
ACH-000552,14,18181191632267738142,21,TRNAU1AP (54952)
ACH-000552,14,18181191632267738142,22,RPRD1B (58490)
ACH-000552,14,18181191632267738142,23,CFLAR (8837)
ACH-000552,14,18181191632267738142,24,ZFP36L1 (677)
ACH-000552,14,18181191632267738142,25,YAP1 (10413)
ACH-000552,14,18181191632267738142,26,TIPRL (261726)
ACH-000552,14,18181191632267738142,27,PDCD5 (9141)
ACH-000552,14,18181191632267738142,28,PHF12 (57649)
ACH-000552,14,18181191632267738142,29,CCAR1 (55749)
ACH-000552,14,18181191632267738142,30,DOCK5 (80005)
ACH-000552,14,18181191632267738142,31,TIMM22 (29928)
ACH-000552,14,18181191632267738142,32,MRPL53 (116540)
ACH-000552,14,18181191632267738142,33,TMED10 (10972)
ACH-000552,14,18181191632267738142,34,RIC1 (57589)
ACH-000552,14,18181191632267738142,35,VARS2 (57176)
ACH-000552,14,18181191632267738142,36,WDR48 (57599)
ACH-000552,14,18181191632267738142,37,DDX3X (1654)
ACH-000552,14,18181191632267738142,38,MED24 (9862)
ACH-000552,14,18181191632267738142,39,DNAJB13 (374407)
ACH-000552,14,18181191632267738142,40,LRPPRC (10128)
ACH-000552,14,18181191632267738142,41,WDR7 (23335)
ACH-000552,14,18181191632267738142,42,XRCC2 (7516)
ACH-000552,14,18181191632267738142,43,UBE2H (7328)
ACH-000552,14,18181191632267738142,44,TEN1 (100134934)
ACH-000552,14,18181191632267738142,45,SLC16A1 (6566)
ACH-000552,14,18181191632267738142,46,GOLT1B (51026)
ACH-000552,14,18181191632267738142,47,PET117 (100303755)
ACH-000552,14,18181191632267738142,48,POLG (5428)
ACH-000552,14,18181191632267738142,49,CAB39 (51719)
ACH-000552,14,18181191632267738142,50,COASY (80347)
ACH-000552,15,7497523353888939085,1,ACLY (47)
ACH-000552,15,7497523353888939085,2,SMC5 (23137)
ACH-000552,15,7497523353888939085,3,TMED2 (10959)
ACH-000552,15,7497523353888939085,4,GLRX5 (51218)
ACH-000552,15,7497523353888939085,5,PITRM1 (10531)
ACH-000552,15,7497523353888939085,6,MRPL53 (116540)
ACH-000552,15,7497523353888939085,7,KIF4A (24137)
ACH-000552,15,7497523353888939085,8,ITGAV (3685)
ACH-000552,15,7497523353888939085,9,EED (8726)
ACH-000552,15,7497523353888939085,10,RPAP2 (79871)
ACH-000552,15,7497523353888939085,11,PKN2 (5586)
ACH-000552,15,7497523353888939085,12,VPS37A (137492)
ACH-000552,15,7497523353888939085,13,POP7 (10248)
ACH-000552,15,7497523353888939085,14,VEZF1 (7716)
ACH-000552,15,7497523353888939085,15,DET1 (55070)
ACH-000552,15,7497523353888939085,16,MTG1 (92170)
ACH-000552,15,7497523353888939085,17,ELOF1 (84337)
ACH-000552,15,7497523353888939085,18,CCNC (892)
ACH-000552,15,7497523353888939085,19,STN1 (79991)
ACH-000552,15,7497523353888939085,20,CDS2 (8760)
ACH-000552,15,7497523353888939085,21,FARS2 (10667)
ACH-000552,15,7497523353888939085,22,ARID2 (196528)
ACH-000552,15,7497523353888939085,23,IDH3A (3419)
ACH-000552,15,7497523353888939085,24,BPTF (2186)
ACH-000552,15,7497523353888939085,25,TIGD3 (220359)
ACH-000552,15,7497523353888939085,26,KIF18B (146909)
ACH-000552,15,7497523353888939085,27,MRPL18 (29074)
ACH-000552,15,7497523353888939085,28,GART (2618)
ACH-000552,15,7497523353888939085,29,FXN (2395)
ACH-000552,15,7497523353888939085,30,SLC16A1 (6566)
ACH-000552,15,7497523353888939085,31,MRPS7 (51081)
ACH-000552,15,7497523353888939085,32,COA6 (388753)
ACH-000552,15,7497523353888939085,33,SKA1 (220134)
ACH-000552,15,7497523353888939085,34,XRCC3 (7517)
ACH-000552,15,7497523353888939085,35,FBXO42 (54455)
ACH-000552,15,7497523353888939085,36,TEDC1 (283643)
ACH-000552,15,7497523353888939085,37,GCN1 (10985)
ACH-000552,15,7497523353888939085,38,APC (324)
ACH-000552,15,7497523353888939085,39,ADSS2 (159)
ACH-000552,15,7497523353888939085,40,HNRNPR (10236)
ACH-000552,15,7497523353888939085,41,MED12 (9968)
ACH-000552,15,7497523353888939085,42,MTPAP (55149)
ACH-000552,15,7497523353888939085,43,SSBP1 (6742)
ACH-000552,15,7497523353888939085,44,IGF1R (3480)
ACH-000552,15,7497523353888939085,45,PPIL1 (51645)
ACH-000552,15,7497523353888939085,46,CDIN1 (84529)
ACH-000552,15,7497523353888939085,47,FAM210A (125228)
ACH-000552,15,7497523353888939085,48,TELO2 (9894)
ACH-000552,15,7497523353888939085,49,ACSL3 (2181)
ACH-000552,15,7497523353888939085,50,YME1L1 (10730)
ACH-000552,16,1031705758035589640,1,ANKRD49 (54851)
ACH-000552,16,1031705758035589640,2,XRN1 (54464)
ACH-000552,16,1031705758035589640,3,TAMM41 (132001)
ACH-000552,16,1031705758035589640,4,MTCH2 (23788)
ACH-000552,16,1031705758035589640,5,MAPK1 (5594)
ACH-000552,16,1031705758035589640,6,ATL2 (64225)
ACH-000552,16,1031705758035589640,7,SQLE (6713)
ACH-000552,16,1031705758035589640,8,MLST8 (64223)
ACH-000552,16,1031705758035589640,9,ATIC (471)
ACH-000552,16,1031705758035589640,10,NXT1 (29107)
ACH-000552,16,1031705758035589640,11,PNKP (11284)
ACH-000552,16,1031705758035589640,12,CRIPTO (6997)
ACH-000552,16,1031705758035589640,13,MED24 (9862)
ACH-000552,16,1031705758035589640,14,ATP6V0E1 (8992)
ACH-000552,16,1031705758035589640,15,KDM2A (22992)
ACH-000552,16,1031705758035589640,16,HSD17B10 (3028)
ACH-000552,16,1031705758035589640,17,BAP1 (8314)
ACH-000552,16,1031705758035589640,18,OGDH (4967)
ACH-000552,16,1031705758035589640,19,SLC38A2 (54407)
ACH-000552,16,1031705758035589640,20,WDR7 (23335)
ACH-000552,16,1031705758035589640,21,CUL3 (8452)
ACH-000552,16,1031705758035589640,22,SSBP1 (6742)
ACH-000552,16,1031705758035589640,23,LDLR (3949)
